customerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Churn,Contract
2040-OBMLJ,22,33,2703.44,3,3,4,Needs Attention,No,One year
2040-VZIKE,23,48,4805.96,3,4,5,Needs Attention,No,Month-to-month
2040-XBAVJ,15,71,8215.46,4,5,5,Champions,No,Two year
2041-JIJCI,10,7,464.03,5,2,2,Potential Loyalists,No,Month-to-month
2043-WVTQJ,33,1,58.31,2,1,1,Hibernating,No,Month-to-month
2045-BMBTJ,25,33,1942.03,3,3,3,Loyal Customers,No,Month-to-month
2049-BAFNW,18,1,38.38,4,1,1,Potential Loyalists,No,Month-to-month
2050-ONYDQ,20,64,1654.48,3,5,3,Loyal Customers,No,Two year
2054-PJOCK,26,61,4893.4,3,4,5,Needs Attention,No,One year
2055-BFOCC,2,65,5458.57,5,5,5,Champions,No,One year
2055-PDADH,110,3,215.41,1,1,1,Hibernating,Yes,Month-to-month
2055-SIFSS,26,55,2823.25,3,4,4,Needs Attention,No,Month-to-month
2056-EVGZL,30,70,7381.48,2,5,5,At Risk,No,One year
2057-BOYKM,20,73,7000.19,3,5,5,Needs Attention,No,Two year
2057-ZBLPD,56,20,1699.6100000000001,2,2,3,Needs Attention,Yes,Month-to-month
2058-DCJBE,105,5,347.16999999999996,1,1,2,Hibernating,Yes,Month-to-month
2061-VVFST,30,38,752.71,2,3,2,Needs Attention,No,Month-to-month
2065-MMKGR,33,31,2209.59,2,3,4,At Risk,No,One year
2067-QYTCF,19,66,7294.35,4,5,5,Champions,No,Month-to-month
2068-WWXQZ,16,48,965.42,4,4,2,Loyal Customers,No,Two year
2070-FNEXE,115,7,536.69,1,2,2,Hibernating,Yes,Month-to-month
2070-XYMFH,21,23,1805.87,3,3,3,Loyal Customers,No,Month-to-month
2072-ZVJJX,8,70,1769.53,5,5,3,Loyal Customers,No,Two year
2073-QBVBI,22,42,1479.2,3,4,3,Loyal Customers,No,One year
2074-GKOWZ,155,4,375.69,1,1,2,Hibernating,Yes,Month-to-month
2074-GUHPQ,26,16,1502.39,3,2,3,Needs Attention,No,Month-to-month
2075-PUEPR,16,54,1066.08,4,4,3,Loyal Customers,No,Two year
2075-RMJIK,20,6,305.09000000000003,3,1,2,Needs Attention,No,Month-to-month
2077-DDHJK,13,69,4916.09,4,5,5,Champions,No,Two year
2077-MPJQO,32,7,533.56,2,2,2,Hibernating,No,Month-to-month
2079-FBMZK,179,7,474.53999999999996,1,2,2,Hibernating,Yes,Month-to-month
2080-CAZNM,18,41,4203.26,4,4,4,Champions,No,Month-to-month
2080-GKCWQ,7,1,76.74,5,1,1,Potential Loyalists,No,Month-to-month
2080-SRCDE,14,3,71.48,4,1,1,Potential Loyalists,No,Month-to-month
2081-KJSQF,24,1,19.74,3,1,1,Needs Attention,No,Month-to-month
2081-VEYEH,9,4,435.16999999999996,5,1,2,Potential Loyalists,No,Month-to-month
2082-CEFLT,142,1,46.81,1,1,1,Hibernating,Yes,Month-to-month
2082-OJVTK,166,29,2605.3,1,3,4,At Risk,Yes,Month-to-month
2085-BOJKI,28,16,1535.49,2,2,3,Needs Attention,No,One year
2085-JVGAD,32,39,790.37,2,3,2,Needs Attention,No,Month-to-month
2087-QAREY,13,21,1149.26,4,3,3,Potential Loyalists,No,Month-to-month
2088-IEBAU,9,70,6230.29,5,5,5,Champions,No,Two year
2091-GPPIQ,3,73,5840.01,5,5,5,Champions,No,Two year
2091-MJTFX,52,31,1600.18,2,3,3,At Risk,Yes,Month-to-month
2091-RFFBA,81,32,2356.87,1,3,4,At Risk,Yes,Month-to-month
2096-XOTMO,27,17,330.01,3,2,2,Needs Attention,No,Month-to-month
2097-YVPKN,25,66,1692.29,3,5,3,Loyal Customers,No,Two year
2100-BDNSN,108,4,273.09000000000003,1,1,1,Hibernating,Yes,Month-to-month
2101-RANCD,22,54,3962.12,3,4,4,Needs Attention,No,Month-to-month
2103-ZRXFN,10,2,97.78999999999999,5,1,1,Potential Loyalists,No,Month-to-month
2105-PHWON,17,35,3245.99,4,3,4,Needs Attention,No,Month-to-month
2107-FBPTK,28,32,3332.17,2,3,4,At Risk,No,Month-to-month
2108-GLPQB,12,24,1348.2,4,3,3,Potential Loyalists,No,Month-to-month
2108-XWMPY,82,4,137.69,1,1,1,Hibernating,Yes,Month-to-month
2108-YKQTY,130,3,154.48000000000002,1,1,1,Hibernating,Yes,Month-to-month
2111-DWYHN,21,1,20.6,3,1,1,Needs Attention,No,Month-to-month
2114-MGINA,42,16,1415.07,2,2,3,Needs Attention,Yes,Month-to-month
2115-BFTIW,80,25,1773.79,1,3,3,At Risk,Yes,Month-to-month
2120-SMPEX,6,24,479.4,5,3,2,Potential Loyalists,No,Month-to-month
2121-JAFOM,17,73,8485.92,4,5,5,Champions,No,Two year
2122-SZZZD,26,45,882.64,3,4,2,Loyal Customers,No,One year
2122-YWVYA,18,17,1297.77,4,2,3,Potential Loyalists,No,Month-to-month
2123-AGEEN,24,7,587.12,3,2,2,Needs Attention,No,Month-to-month
2123-VSCOT,8,61,4399.76,5,4,4,Champions,No,Two year
2126-GSEGL,8,71,5920.88,5,5,5,Champions,No,Two year
2129-ALKBS,9,41,1064.21,5,4,3,Loyal Customers,No,Month-to-month
2133-TSRRM,4,36,3813.81,5,3,4,Needs Attention,No,Month-to-month
2135-DQWAQ,30,6,503.69,2,1,2,Hibernating,No,Month-to-month
2135-RXIHG,42,3,133.8,2,1,1,Hibernating,Yes,Month-to-month
2137-DQMEV,2,67,2999.96,5,5,4,Champions,No,One year
2138-VFAPZ,4,15,294.13,5,2,1,Potential Loyalists,No,Two year
2139-FQHLM,31,18,1618.46,2,2,3,Needs Attention,No,Month-to-month
2141-RRYGO,74,6,411.18,1,1,2,Hibernating,Yes,Month-to-month
2143-LJULT,6,67,1697.43,5,5,3,Loyal Customers,No,Two year
2144-BFDSO,12,51,5559.36,4,4,5,Champions,No,Month-to-month
2144-ESWKO,27,44,1540.42,3,4,3,Loyal Customers,No,One year
2146-EGVDT,9,60,1162.36,5,4,3,Loyal Customers,No,Two year
2150-OEGBV,10,26,524.62,5,3,2,Potential Loyalists,No,One year
2150-UWTFY,71,23,1394.65,1,3,3,At Risk,Yes,Month-to-month
2150-WLKUW,7,40,2560.19,5,3,4,Needs Attention,No,One year
2153-MREFK,86,39,3846.0,1,3,4,At Risk,Yes,One year
2154-KVJFF,97,17,1347.46,1,2,3,Needs Attention,Yes,Month-to-month
2155-AMQRX,24,28,1540.07,3,3,3,Loyal Customers,No,Month-to-month
2157-MXBJS,131,12,913.73,1,2,2,Hibernating,Yes,One year
2159-TURXX,22,7,140.77,3,2,1,Needs Attention,No,Month-to-month
2160-GPFXD,10,53,3449.13,5,4,4,Champions,No,Two year
2162-FRZAA,19,65,2547.63,4,5,4,Champions,No,Two year
2164-SOQXL,28,21,424.53,2,3,2,Needs Attention,No,Month-to-month
2165-VOEGB,58,48,5058.11,2,4,5,At Risk,Yes,One year
2167-FQSTQ,8,74,6783.52,5,5,5,Champions,No,Two year
2169-RRLFW,29,73,1879.76,2,5,3,At Risk,No,Two year
2171-UDMFD,19,31,590.0,4,3,2,Potential Loyalists,No,Month-to-month
2172-EJXVF,9,71,7493.57,5,5,5,Champions,No,One year
2176-LVPNX,10,71,6424.78,5,5,5,Champions,No,Two year
2176-OSJUV,10,72,4702.41,5,5,5,Champions,No,Two year
2178-PMGCJ,7,24,1649.61,5,3,3,Potential Loyalists,No,Month-to-month
2180-DXNEG,99,11,1041.61,1,2,3,Needs Attention,Yes,Month-to-month
2181-TIDSV,25,69,1387.42,3,5,3,Loyal Customers,No,Two year
2181-UAESM,30,4,204.03,2,1,1,Hibernating,No,Month-to-month
2186-QZEYA,27,31,1809.71,3,3,3,Loyal Customers,No,Month-to-month
2187-LZGPL,91,6,239.87,1,1,1,Hibernating,Yes,Month-to-month
2187-PKZAY,13,12,930.2,4,2,2,Potential Loyalists,No,Month-to-month
2188-SXWVT,6,35,1929.15,5,3,3,Potential Loyalists,No,One year
2189-UXTKY,123,24,1889.62,1,3,3,At Risk,Yes,Month-to-month
2189-WWOEW,53,15,1309.65,2,2,3,Needs Attention,Yes,Month-to-month
2190-BCXEC,15,41,3207.62,4,4,4,Champions,No,Month-to-month
2190-PHBHR,25,72,6780.77,3,5,5,Needs Attention,No,Two year
2192-CKRLV,25,71,3503.76,3,5,4,Needs Attention,No,Two year
2192-OZITF,6,45,3295.06,5,4,4,Champions,No,Two year
2193-SFWQW,19,71,7968.74,4,5,5,Champions,No,Two year
2194-IIQOF,14,73,6558.86,4,5,5,Champions,No,Two year
2195-VVRJF,17,17,1005.41,4,2,3,Potential Loyalists,No,Month-to-month
2195-ZRVAX,146,47,3970.7599999999998,1,4,4,At Risk,Yes,Month-to-month
2197-OMWGI,16,69,3660.48,4,5,4,Champions,No,Two year
2200-DSAAL,21,70,5628.2,3,5,5,Needs Attention,No,Two year
2202-CUYXZ,130,1,81.94,1,1,1,Hibernating,Yes,Month-to-month
2202-OUTMO,11,33,1971.27,5,3,3,Potential Loyalists,No,Month-to-month
2203-GHNWN,32,23,1823.01,2,3,3,At Risk,No,Month-to-month
2205-LPVGL,32,58,5209.24,2,4,5,At Risk,No,One year
2205-YMZZJ,132,6,518.13,1,1,2,Hibernating,Yes,Month-to-month
2207-NHRJK,141,1,52.45,1,1,1,Hibernating,Yes,Month-to-month
2207-OBZNX,117,6,305.11,1,1,2,Hibernating,Yes,Month-to-month
2207-QPJED,20,36,3260.67,3,3,4,Needs Attention,No,Month-to-month
2207-RYYRL,11,51,1244.84,5,4,3,Loyal Customers,No,Two year
2208-MPXIO,7,47,946.06,5,4,2,Loyal Customers,No,Two year
2208-NKVVH,6,45,1097.28,5,4,3,Loyal Customers,No,Two year
2208-NQBCT,25,25,2032.2,3,3,3,Loyal Customers,No,Month-to-month
2208-UGTGR,33,57,5650.7,2,4,5,At Risk,No,Month-to-month
2209-XADXF,27,1,21.02,3,1,1,Needs Attention,No,Month-to-month
2211-RMNHO,9,68,5744.44,5,5,5,Champions,No,Two year
2212-LYASK,18,27,1235.45,4,3,3,Potential Loyalists,No,One year
2215-ZAFGX,26,11,918.25,3,2,2,Needs Attention,No,Month-to-month
2219-MVUSO,43,9,411.4,2,2,2,Hibernating,Yes,Month-to-month
2220-IAHLS,23,3,59.67999999999999,3,1,1,Needs Attention,No,Month-to-month
2223-GDSHL,29,73,8456.52,2,5,5,At Risk,No,Two year
2223-KAGMX,118,14,270.87,1,2,1,Hibernating,Yes,Month-to-month
2225-ZRGSG,152,72,6774.27,1,5,5,At Risk,Yes,Two year
2226-ICFDO,20,73,6279.74,3,5,5,Needs Attention,No,Two year
2227-JRSJX,32,23,2311.2,2,3,4,At Risk,No,Month-to-month
2228-BZDEE,20,53,1072.92,3,4,3,Loyal Customers,No,Two year
2229-DPMBI,7,8,158.9,5,2,1,Potential Loyalists,No,Two year
2229-VWQJH,13,24,1189.56,4,3,3,Potential Loyalists,No,Month-to-month
2230-XTUWL,25,47,931.57,3,4,2,Loyal Customers,No,Two year
2232-DMLXU,178,1,54.93,1,1,1,Hibernating,Yes,Month-to-month
2233-FAGXV,27,4,95.56,3,1,1,Needs Attention,No,Month-to-month
2233-TXSIU,13,19,839.65,4,2,2,Potential Loyalists,No,One year
2234-EOFPT,7,71,5628.19,5,5,5,Champions,No,Two year
2234-XADUH,2,71,7350.29,5,5,5,Champions,No,One year
2235-DWLJU,16,7,311.63,4,2,2,Potential Loyalists,No,Month-to-month
2235-EZAIK,23,71,5659.97,3,5,5,Needs Attention,No,Two year
2235-ZGKPT,111,6,305.83,1,1,2,Hibernating,Yes,Month-to-month
2236-HILPA,12,61,1268.97,4,4,3,Loyal Customers,No,Two year
2237-ZFSMY,107,39,3747.9,1,3,4,At Risk,Yes,One year
2239-CFOUJ,11,1,21.01,5,1,1,Potential Loyalists,No,One year
2239-CGBUZ,22,51,3092.27,3,4,4,Needs Attention,No,One year
2239-JALAW,86,60,6142.78,1,4,5,At Risk,Yes,One year
2240-HSJQD,25,40,3312.97,3,3,4,Needs Attention,No,Month-to-month
2242-MFOTG,22,33,2629.97,3,3,4,Needs Attention,No,One year
2243-FNMMI,20,19,367.36,3,2,2,Needs Attention,No,Month-to-month
2245-ADZFJ,8,31,2541.59,5,3,4,Needs Attention,No,Two year
2249-YPRNG,148,19,2012.35,1,2,3,Needs Attention,Yes,Month-to-month
2250-IVBWA,20,64,5163.4,3,5,5,Needs Attention,No,Month-to-month
2251-PYLPB,20,71,5671.88,3,5,5,Needs Attention,No,Two year
2252-ISRNH,26,8,726.48,3,2,2,Needs Attention,No,One year
2252-JHJGE,13,60,6282.03,4,4,5,Champions,No,One year
2252-NKNSI,13,52,4459.89,4,4,4,Champions,No,Two year
2253-KPMNB,3,68,3156.78,5,5,4,Champions,No,Two year
2254-DLXRI,6,1,70.87,5,1,1,Potential Loyalists,No,Month-to-month
2256-YLYLP,15,67,4911.51,4,5,5,Champions,No,Two year
2257-BOVXD,9,16,1056.6200000000001,5,2,3,Potential Loyalists,No,Month-to-month
2259-OUUSZ,24,6,204.42000000000002,3,1,1,Needs Attention,No,One year
2260-USTRB,56,2,143.39,2,1,1,Hibernating,Yes,Month-to-month
2262-SLNVK,29,1,73.78,2,1,1,Hibernating,No,Month-to-month
2263-SFSQZ,19,51,1264.82,4,4,3,Loyal Customers,No,Two year
2265-CYWIV,108,5,507.69,1,1,2,Hibernating,Yes,Month-to-month
2266-FUBDZ,11,15,295.25,5,2,1,Potential Loyalists,No,Two year
2266-SJNAT,2,73,7940.9,5,5,5,Champions,No,One year
2267-FPIMA,4,50,4747.76,5,4,5,Champions,No,Month-to-month
2267-WTPYD,25,57,5341.86,3,4,5,Needs Attention,No,Month-to-month
2270-CHBFN,3,46,4345.97,5,4,4,Champions,No,Month-to-month
2272-JKMSI,4,63,7018.2,5,5,5,Champions,No,One year
2272-QAGFO,127,16,1195.52,1,2,3,Needs Attention,Yes,Month-to-month
2272-UOINI,10,6,473.53000000000003,5,1,2,Potential Loyalists,No,Month-to-month
2272-WUSPA,32,72,7946.5,2,5,5,At Risk,No,Two year
2273-QCKXA,34,2,95.80000000000001,2,1,1,Hibernating,No,Month-to-month
2274-XUATA,3,73,4644.89,5,5,5,Champions,No,Two year
2275-RBYQS,27,1,45.03,3,1,1,Needs Attention,No,Month-to-month
2276-YDAVZ,33,2,157.11,2,1,1,Hibernating,Yes,Month-to-month
2277-AXSDC,27,31,615.74,3,3,2,Loyal Customers,No,One year
2277-BKJKN,16,70,6954.05,4,5,5,Champions,No,Two year
2277-DJJDL,27,62,6158.2300000000005,3,5,5,Needs Attention,No,Month-to-month
2277-VWCNI,19,4,192.18,4,1,1,Potential Loyalists,No,Month-to-month
2279-AXJJK,19,52,4967.7,4,4,5,Champions,No,Month-to-month
2282-YGNOR,6,30,1728.69,5,3,3,Potential Loyalists,No,One year
2284-VFLKH,28,50,4940.08,2,4,5,At Risk,No,One year
2292-XQWSV,12,41,2501.57,4,4,4,Champions,No,One year
2293-IJWPS,1,57,5764.84,5,4,5,Champions,No,One year
2294-DMMUS,5,63,4446.59,5,5,4,Champions,No,Month-to-month
2294-SALNE,14,23,1974.98,4,3,3,Potential Loyalists,No,One year
2296-DKZFP,19,66,4667.88,4,5,5,Champions,No,Two year
2300-RQGOI,23,40,799.1,3,3,2,Loyal Customers,No,Two year
2302-ANTDP,156,48,5641.2699999999995,1,4,5,At Risk,Yes,Month-to-month
2302-OUZXB,11,71,5810.96,5,5,5,Champions,No,Two year
2303-PJYHN,8,1,20.23,5,1,1,Potential Loyalists,No,Month-to-month
2305-MRGLV,12,28,2144.95,4,3,4,Needs Attention,No,Month-to-month
2307-FYNNL,2,67,7296.46,5,5,5,Champions,No,Two year
2308-STERM,16,1,20.45,4,1,1,Potential Loyalists,No,Month-to-month
2309-OSFEU,165,12,396.38,1,2,2,Hibernating,Yes,Month-to-month
2311-QYMUQ,122,18,1621.95,1,2,3,Needs Attention,Yes,Month-to-month
2314-TNDJQ,8,72,4002.64,5,5,4,Champions,No,Two year
2316-ESMLS,23,11,370.73,3,2,2,Needs Attention,No,One year
2320-JRSDE,57,1,19.96,2,1,1,Hibernating,Yes,Month-to-month
2320-SLKMB,14,25,1132.1,4,3,3,Potential Loyalists,No,Month-to-month
2320-TZRRH,13,22,422.46,4,3,2,Potential Loyalists,No,One year
2320-YKQBO,30,7,137.88,2,2,1,Hibernating,No,Month-to-month
2321-OMBXY,172,39,3114.66,1,3,4,At Risk,Yes,One year
2322-VCZHZ,19,25,2242.87,4,3,4,Needs Attention,No,Month-to-month
2323-ARSVR,33,68,7557.63,2,5,5,At Risk,No,Two year
2324-AALNO,28,48,1192.36,2,4,3,At Risk,No,One year
2324-EFHVG,2,63,6651.58,5,5,5,Champions,No,Two year
2325-NBPZG,26,5,366.62,3,1,2,Needs Attention,No,Month-to-month
2325-WINES,13,32,3255.37,4,3,4,Needs Attention,No,One year
2325-ZUSFD,177,58,4080.46,1,4,4,At Risk,Yes,One year
2330-PQGDQ,5,53,4445.42,5,4,4,Champions,No,One year
2332-EFBJY,100,18,353.27,1,2,2,Hibernating,Yes,Month-to-month
2332-TODQS,23,50,1252.47,3,4,3,Loyal Customers,No,One year
2333-KWEWW,31,17,339.21,2,2,2,Hibernating,No,Two year
2335-GSODA,15,24,948.51,4,3,2,Potential Loyalists,No,Two year
2338-BQEZT,28,57,2874.41,2,4,4,At Risk,No,Month-to-month
2342-CKIAO,15,2,39.459999999999994,4,1,1,Potential Loyalists,No,Month-to-month
2344-JMOGN,60,11,1079.55,2,2,3,Needs Attention,Yes,Month-to-month
2346-CZYIL,26,26,535.04,3,3,2,Loyal Customers,No,Two year
2346-DJQTB,27,35,847.36,3,3,2,Loyal Customers,No,Month-to-month
2346-LOCWC,7,58,1186.84,5,4,3,Loyal Customers,No,Two year
2347-WKKAE,28,42,3960.34,2,4,4,At Risk,No,Month-to-month
2348-KCJLT,14,43,2650.73,4,4,4,Champions,No,One year
2351-BKRZW,7,42,3208.23,5,4,4,Champions,No,Two year
2351-RRBUE,10,8,156.16,5,2,1,Potential Loyalists,No,One year
2357-COQEK,58,28,2895.88,2,3,4,At Risk,Yes,Month-to-month
2359-KLTEK,14,40,3772.56,4,3,4,Needs Attention,No,Month-to-month
2359-KMGLI,133,25,2026.0,1,3,3,At Risk,Yes,Month-to-month
2359-QWQUL,180,38,3959.49,1,3,4,At Risk,Yes,One year
2360-RDGRO,22,64,6665.19,3,5,5,Needs Attention,No,Month-to-month
2361-FJWNO,9,39,1381.66,5,3,3,Potential Loyalists,No,One year
2361-UPSND,20,46,3254.8,3,4,4,Needs Attention,No,One year
2362-IBOOY,111,36,3043.74,1,3,4,At Risk,Yes,Month-to-month
2363-BJLSL,14,61,4947.34,4,4,5,Champions,No,Month-to-month
2364-UFROM,18,29,2039.28,4,3,3,Potential Loyalists,No,One year
2368-GAKKQ,22,70,7888.55,3,5,5,Needs Attention,No,Two year
2369-FEVNO,9,1,18.12,5,1,1,Potential Loyalists,No,Month-to-month
2369-UAPKZ,133,6,626.98,1,1,2,Hibernating,Yes,Month-to-month
2371-JQHZZ,21,26,2428.6,3,3,4,Needs Attention,No,Month-to-month
2371-JUNGC,30,11,223.6,2,2,1,Hibernating,No,Month-to-month
2371-KFUOG,7,57,5670.15,5,4,5,Champions,No,One year
2372-HWUHI,95,3,132.89,1,1,1,Hibernating,Yes,Month-to-month
2373-NTKOD,4,10,653.09,5,2,2,Potential Loyalists,No,Month-to-month
2378-HTWFW,27,34,3110.9,3,3,4,Needs Attention,No,Month-to-month
2378-VTKDH,15,66,6837.86,4,5,5,Champions,No,Month-to-month
2378-YIZKA,15,68,5784.17,4,5,5,Champions,No,Two year
2379-ENZGV,174,7,602.87,1,2,2,Hibernating,Yes,Month-to-month
2379-GYFLQ,11,47,4417.59,5,4,4,Champions,No,One year
2380-DAMQP,9,74,8439.53,5,5,5,Champions,No,Two year
2382-BCKQJ,89,62,6166.36,1,5,5,At Risk,Yes,One year
2384-OVPSA,16,40,804.34,4,3,2,Potential Loyalists,No,Two year
2386-LAHRK,84,2,106.2,1,1,1,Hibernating,Yes,Month-to-month
2386-OWURY,18,58,5520.98,4,4,5,Champions,No,Month-to-month
2387-KDZQY,13,19,381.25,4,2,2,Potential Loyalists,No,One year
2388-LAESQ,20,73,8348.44,3,5,5,Needs Attention,No,Two year
2391-IPLOP,20,52,3605.18,3,4,4,Needs Attention,No,One year
2391-SOORI,39,6,300.83,2,1,2,Hibernating,Yes,Month-to-month
2393-DIVAI,27,4,79.67,3,1,1,Needs Attention,No,Month-to-month
2397-BRLOM,50,7,569.57,2,2,2,Hibernating,Yes,Month-to-month
2398-YPMUR,75,14,969.38,1,2,3,Needs Attention,Yes,Month-to-month
2400-FEQME,15,56,1136.22,4,4,3,Loyal Customers,No,Two year
2400-XIWIO,34,72,6458.51,2,5,5,At Risk,No,Two year
2402-TAIRZ,8,38,3026.46,5,3,4,Needs Attention,No,One year
2403-BCASL,140,42,4720.99,1,4,5,At Risk,Yes,One year
2404-JIBFC,24,56,4794.54,3,4,5,Needs Attention,No,Two year
2405-LBMUW,15,62,3153.2400000000002,4,5,4,Champions,No,One year
2408-PSJVE,16,43,2654.4,4,4,4,Champions,No,Month-to-month
2408-TZMJL,46,59,6514.71,2,4,5,At Risk,Yes,One year
2408-WITXK,78,10,345.25,1,2,2,Hibernating,Yes,Month-to-month
2410-CIYFZ,11,2,40.2,5,1,1,Potential Loyalists,No,Month-to-month
2418-TPEUN,30,58,1147.5,2,4,3,At Risk,No,Two year
2419-FSORS,11,73,7954.68,5,5,5,Champions,No,Two year
2424-WVHPL,26,1,73.49,3,1,1,Needs Attention,No,Month-to-month
2428-HYUNX,29,46,887.83,2,4,2,Needs Attention,No,Two year
2428-ZMCTB,11,10,198.43,5,2,1,Potential Loyalists,No,Month-to-month
2429-AYKKO,23,73,1447.2,3,5,3,Loyal Customers,No,Two year
2430-RRYUW,24,65,3588.74,3,5,4,Needs Attention,No,One year
2430-USGXP,119,23,2349.61,1,3,4,At Risk,Yes,Month-to-month
2432-TFSMK,24,20,1772.5,3,2,3,Needs Attention,No,One year
2433-KMEAS,116,24,1323.06,1,3,3,At Risk,Yes,Month-to-month
2434-EEVDB,27,65,6106.11,3,5,5,Needs Attention,No,Two year
2436-QBZFP,5,23,896.8199999999999,5,3,2,Potential Loyalists,No,Month-to-month
2439-LYPMQ,27,39,3999.77,3,3,4,Needs Attention,No,Month-to-month
2439-QKJUL,23,4,77.52,3,1,1,Needs Attention,No,Month-to-month
2446-BEGGB,71,7,677.8,1,2,2,Hibernating,Yes,Month-to-month
2446-PLQVO,48,2,135.92000000000002,2,1,1,Hibernating,Yes,Month-to-month
2446-ZKVAF,12,19,1081.52,4,2,3,Potential Loyalists,No,Month-to-month
2450-ZKEED,32,10,539.55,2,2,2,Hibernating,No,One year
2451-YMUXS,33,66,4288.07,2,5,4,At Risk,No,Two year
2452-KDRRH,26,67,6776.64,3,5,5,Needs Attention,No,Month-to-month
2452-MRMZF,9,71,1837.99,5,5,3,Loyal Customers,No,Two year
2452-SNHFZ,20,49,3655.94,3,4,4,Needs Attention,No,Month-to-month
2453-SAFNS,29,55,3997.04,2,4,4,At Risk,No,One year
2454-RPBRZ,115,11,1056.42,1,2,3,Needs Attention,Yes,Month-to-month
2455-USLMV,2,31,2645.83,5,3,4,Needs Attention,No,Month-to-month
2458-EOMRE,13,11,696.66,4,2,2,Potential Loyalists,No,Month-to-month
2460-FPSYH,107,42,2331.24,1,4,4,At Risk,Yes,Month-to-month
2460-NGXBJ,31,13,978.92,2,2,3,Needs Attention,No,Month-to-month
2462-XIIJB,49,7,652.03,2,2,2,Hibernating,Yes,Month-to-month
2465-BLLEU,18,3,60.0,4,1,1,Potential Loyalists,No,Month-to-month
2466-FCCPT,26,20,392.21,3,2,2,Needs Attention,No,One year
2466-NEJOJ,23,10,197.05,3,2,1,Needs Attention,No,Month-to-month
2468-SJFLM,16,2,152.72,4,1,1,Potential Loyalists,No,Month-to-month
2469-DTSGX,31,71,7956.9400000000005,2,5,5,At Risk,No,Two year
2472-OVKUP,82,7,651.01,1,2,2,Hibernating,Yes,Month-to-month
2474-BRUCM,144,41,4214.53,1,4,4,At Risk,Yes,Month-to-month
2474-LCNUE,1,25,1856.46,5,3,3,Potential Loyalists,No,Month-to-month
2475-MROZF,23,29,2696.54,3,3,4,Needs Attention,No,Month-to-month
2476-YGEFM,11,30,2281.16,5,3,4,Needs Attention,No,Month-to-month
2478-EEWWM,18,58,2586.81,4,4,4,Champions,No,Month-to-month
2479-BRAMR,58,40,3336.71,2,3,4,At Risk,Yes,Month-to-month
2480-EJWYP,26,58,5622.11,3,4,5,Needs Attention,No,One year
2480-JZOSN,23,1,19.49,3,1,1,Needs Attention,No,Month-to-month
2480-SQIOB,11,3,130.4,5,1,1,Potential Loyalists,No,Month-to-month
2481-SBOYW,9,61,1523.06,5,4,3,Loyal Customers,No,Two year
2482-CZGBB,68,9,631.06,2,2,2,Hibernating,Yes,Month-to-month
2483-XSSMZ,32,39,1845.99,2,3,3,At Risk,No,One year
2484-DGXPZ,108,33,651.47,1,3,2,Needs Attention,Yes,Month-to-month
2485-ITVKB,142,4,138.13,1,1,1,Hibernating,Yes,Month-to-month
2486-WYVVE,15,31,2437.14,4,3,4,Needs Attention,No,One year
2495-INZWQ,92,3,133.16,1,1,1,Hibernating,Yes,Month-to-month
2495-KZNFB,9,35,3170.04,5,3,4,Needs Attention,No,Month-to-month
2495-TTHBQ,15,5,102.8,4,1,1,Potential Loyalists,No,One year
2498-XLDZR,17,31,2281.3,4,3,4,Needs Attention,No,Two year
2499-AJYUA,30,73,8138.12,2,5,5,At Risk,No,Two year
2501-XWWTZ,29,10,693.91,2,2,2,Hibernating,No,Month-to-month
2504-DSHIH,31,23,1963.45,2,3,3,At Risk,No,Month-to-month
2506-CLAKW,174,8,801.0999999999999,1,2,2,Hibernating,Yes,Month-to-month
2506-TNFCO,42,3,209.89,2,1,1,Hibernating,Yes,Month-to-month
2507-QZPQS,12,15,1402.77,4,2,3,Potential Loyalists,No,Month-to-month
2509-TFPJU,32,73,1895.58,2,5,3,At Risk,No,Two year
2511-ALLCS,12,37,896.27,4,3,2,Potential Loyalists,No,Two year
2511-MORQY,17,50,2785.51,4,4,4,Champions,No,One year
2514-GINMM,97,3,251.23000000000002,1,1,1,Hibernating,Yes,Month-to-month
2516-VQRRV,32,3,234.12,2,1,1,Hibernating,Yes,Month-to-month
2516-XSJKX,13,41,3221.09,4,4,4,Champions,No,Two year
2519-ERQOJ,8,33,1829.89,5,3,3,Potential Loyalists,No,Month-to-month
2519-FAKOD,40,37,3697.28,2,3,4,At Risk,Yes,Month-to-month
2519-LBNQL,11,62,6449.93,5,5,5,Champions,No,One year
2519-TWKFS,31,25,1390.27,2,3,3,At Risk,No,One year
2520-SGTTA,13,1,19.89,4,1,1,Potential Loyalists,No,Two year
2521-NPUZR,10,69,6966.48,5,5,5,Champions,No,Two year
2522-AHJXR,26,62,6818.47,3,5,5,Needs Attention,No,Month-to-month
2522-WLNSF,25,33,2116.88,3,3,4,Needs Attention,No,One year
2523-EWWZL,23,28,2142.55,3,3,4,Needs Attention,No,Month-to-month
2525-GVKQU,11,59,1221.3,5,4,3,Loyal Customers,No,Two year
2528-HFYZX,68,19,1463.62,2,2,3,Needs Attention,Yes,Month-to-month
2530-ENDWQ,159,72,6807.87,1,5,5,At Risk,Yes,Two year
2530-FMFXO,11,57,5903.76,5,4,5,Champions,No,Two year
2533-QVMSK,53,60,5638.09,2,4,5,At Risk,Yes,Two year
2533-TIBIX,17,17,515.6,4,2,2,Potential Loyalists,No,Month-to-month
